imgpath,height,width,area,pothole_area,nonpothole_area
train/images137_png_jpg.rf.7394560a64789b0fa7e9f8f7fb2b1c8f.jpg,193,290,55970,37758,18212
train/images137_png_jpg.rf.7394560a64789b0fa7e9f8f7fb2b1c8f.jpg,105,172,18060,13451,4609
train/images137_png_jpg.rf.a422f7401fbe90b4bebc8eedd0e3e234.jpg,238,303,72114,51237,20877
train/images137_png_jpg.rf.a422f7401fbe90b4bebc8eedd0e3e234.jpg,70,176,12320,7219,5101
train/images137_png_jpg.rf.d7b0fe630bd3ce438b026c215226c4f6.jpg,231,317,73227,50336,22891
train/images137_png_jpg.rf.d7b0fe630bd3ce438b026c215226c4f6.jpg,69,198,13662,9059,4603
train/images140_png_jpg.rf.35ad6461c88e0e502b301d65306826c5.jpg,171,206,35226,26891,8335
train/images140_png_jpg.rf.35ad6461c88e0e502b301d65306826c5.jpg,139,233,32387,25396,6991
train/images140_png_jpg.rf.943d68e48b5b53a2c8e04b75ad9a32e6.jpg,96,211,20256,15239,5017
train/images140_png_jpg.rf.943d68e48b5b53a2c8e04b75ad9a32e6.jpg,188,203,38164,29214,8950
train/images140_png_jpg.rf.b79bc71eec6a60094472623fae573689.jpg,129,224,28896,22407,6489
train/images140_png_jpg.rf.b79bc71eec6a60094472623fae573689.jpg,178,201,35778,25911,9867
train/images14_png_jpg.rf.2b66c48315225ebc8ece14b291d5418a.jpg,211,90,18990,13510,5480
train/images14_png_jpg.rf.730456635614a192ed20e937e4c9fb4f.jpg,227,95,21565,15446,6119
train/images14_png_jpg.rf.ca8c87cf285a323840795c815ce6521a.jpg,215,89,19135,13683,5452
train/images156_png_jpg.rf.771526080187dceae2fd83483f222c7d.jpg,77,105,8085,6902,1183
train/images156_png_jpg.rf.7dee83e1a3a6728175a163294ef9ba55.jpg,78,106,8268,6872,1396
train/images168_png_jpg.rf.7cf14b5590eacdb59426c2684862a408.jpg,73,128,9344,7216,2128
train/images168_png_jpg.rf.81c5b6178e4cfe8a84be2c4727c06207.jpg,82,133,10906,8167,2739
train/images168_png_jpg.rf.b32b504859dc80e2232283005bca1246.jpg,75,130,9750,7647,2103
train/images169_png_jpg.rf.2677a3e19c3bc34dc5de6510bbb6732a.jpg,85,141,11985,9400,2585
train/images1085_png_jpg.rf.c57107ea58bd9c3f05fe8eb9062cf658.jpg,110,208,22880,14499,8381
train/images1092_png_jpg.rf.1ae67551564af82d48c801584670ef16.jpg,200,293,58600,36665,21935
train/images1096_png_jpg.rf.4d633eabb6ecbf209a8176f9fa36d4e0.jpg,185,282,52170,31674,20496
train/images1163_png_jpg.rf.7f29e48062c3c67b4f0369fa7a279aad.jpg,93,103,9579,6921,2658
train/images1185_png_jpg.rf.29c26d26e539a21580408bfaf7b5e885.jpg,66,39,2574,1959,615
train/images125_png_jpg.rf.c392d6809261360611cb375cfb2936e3.jpg,314,233,73162,46095,27067
train/images156_png_jpg.rf.39450569e3e4d8ca9634239afcf699a9.jpg,99,112,11088,9433,1655
train/images169_png_jpg.rf.b51ff27cfaa05cc55e168b2aee574350.jpg,89,144,12816,10047,2769
train/images171_png_jpg.rf.023d7bd9144b1919c5bf9fe7bdc3565d.jpg,127,172,21844,17445,4399
train/images171_png_jpg.rf.875cb1ba42c893b1d25ab88db4f74e09.jpg,133,178,23674,19155,4519
train/images171_png_jpg.rf.ec5f332b2aee868000b3d271cd15ab16.jpg,126,168,21168,16806,4362
train/images172_png_jpg.rf.17c30bd0787827d8dc6f023cce16bb28.jpg,156,189,29484,24199,5285
train/images172_png_jpg.rf.2ff81b3f2948d95c4d3465dafe6506a1.jpg,144,180,25920,20892,5028
train/images172_png_jpg.rf.91ed3cdbc14a4979a992a1d4bf2094ae.jpg,142,177,25134,20391,4743
train/images173_png_jpg.rf.95ebc5ab51abe20d6eafed0e01df9ad5.jpg,128,211,27008,21480,5528
train/images173_png_jpg.rf.e207f42ebf6f9a3806dbf272febbcf0a.jpg,179,209,37411,30659,6752
train/images207_png_jpg.rf.73364a6fa5d2123c605dbae784f44808.jpg,148,61,9028,6407,2621
train/images217_png_jpg.rf.8f3968baf81f1dcbe0499d48d9cd7542.jpg,170,78,13260,9935,3325
train/images217_png_jpg.rf.96264036fe7a427b730cf5e4fa7b0367.jpg,157,76,11932,8792,3140
train/images217_png_jpg.rf.96264036fe7a427b730cf5e4fa7b0367.jpg,42,61,2562,1992,570
train/images217_png_jpg.rf.d70e057e2223566b8def9a178a3c1eba.jpg,173,76,13148,9635,3513
train/images21_png_jpg.rf.3102be645941fbb1aef960bd84e6bca7.jpg,219,264,57816,33938,23878
train/images21_png_jpg.rf.6d18d7ac26f203b5cac8a054efa1abc6.jpg,229,272,62288,35811,26477
train/images21_png_jpg.rf.74aedf39db9b1ba42b17058a53a6efe1.jpg,287,293,84091,53648,30443
train/images223_png_jpg.rf.788ff33eadfd310b12a3106e217028a9.jpg,61,163,9943,5513,4430
train/images223_png_jpg.rf.e83ee4a4e259fea7471a77750a1f86f6.jpg,65,150,9750,7284,2466
train/images223_png_jpg.rf.ed39c22c379545ce9e9a1e8acfb3d67e.jpg,51,35,1785,1257,528
train/images224_png_jpg.rf.445fd5de3e2c02a2d2c9666bb419e7c5.jpg,113,160,18080,12583,5497
train/images224_png_jpg.rf.4cf5556fdb8dadfa108045ffc9b30dd0.jpg,115,194,22310,14369,7941
train/images224_png_jpg.rf.4cf5556fdb8dadfa108045ffc9b30dd0.jpg,105,135,14175,10768,3407
train/images224_png_jpg.rf.dd5eeba2db144910d9be06b67b230151.jpg,115,197,22655,14329,8326
train/images224_png_jpg.rf.dd5eeba2db144910d9be06b67b230151.jpg,106,159,16854,11210,5644
train/images227_png_jpg.rf.15d15a2cffc9eb45851f7f92e75d401f.jpg,172,148,25456,17133,8323
train/images227_png_jpg.rf.15d15a2cffc9eb45851f7f92e75d401f.jpg,246,162,39852,27876,11976
train/images227_png_jpg.rf.c6b1757152032c6794334a2b7dc61334.jpg,163,117,19071,13128,5943
train/images229_png_jpg.rf.9f3ba155f376ba0c3a5a6bb3f89d21eb.jpg,202,121,24442,16712,7730
train/images229_png_jpg.rf.9f3ba155f376ba0c3a5a6bb3f89d21eb.jpg,47,88,4136,3061,1075
train/images229_png_jpg.rf.a623c31e8efa6c2a9a125d9fbfc2f18a.jpg,214,136,29104,20231,8873
train/images229_png_jpg.rf.a623c31e8efa6c2a9a125d9fbfc2f18a.jpg,289,160,46240,22126,24114
train/images229_png_jpg.rf.b857847cdfcd10db8e0018dad9885aad.jpg,213,148,31524,22087,9437
train/images229_png_jpg.rf.b857847cdfcd10db8e0018dad9885aad.jpg,302,153,46206,23701,22505
train/images229_png_jpg.rf.b857847cdfcd10db8e0018dad9885aad.jpg,26,79,2054,1322,732
train/images231_png_jpg.rf.8e1e7b55f1a89c449d203c8eafb110a1.jpg,85,110,9350,6090,3260
train/images231_png_jpg.rf.8e1e7b55f1a89c449d203c8eafb110a1.jpg,131,142,18602,13402,5200
train/images231_png_jpg.rf.e08db775102c7e91354e8100355190d1.jpg,80,112,8960,6699,2261
train/images231_png_jpg.rf.e08db775102c7e91354e8100355190d1.jpg,133,87,11571,7179,4392
train/images231_png_jpg.rf.ea6f3e23b9ea6e004ff1f5b9b0e00ae8.jpg,159,110,17490,12874,4616
train/images231_png_jpg.rf.ea6f3e23b9ea6e004ff1f5b9b0e00ae8.jpg,76,101,7676,5650,2026
train/images232_png_jpg.rf.43e6938f25200e901ab66ccea5f43478.jpg,98,117,11466,8406,3060
train/images232_png_jpg.rf.f646a8118eb378dc6d254b586af475dd.jpg,90,121,10890,7718,3172
train/images233_png_jpg.rf.2446c3e36c9a55606a5954629f68fd9f.jpg,106,122,12932,8391,4541
train/images233_png_jpg.rf.4a4e41addb2358b58234366dcd5c7502.jpg,106,118,12508,8171,4337
train/images233_png_jpg.rf.921e597a205270365c9b3c8988213488.jpg,110,129,14190,9197,4993
train/images234_png_jpg.rf.6061a9babfdbb104946c7828fb558c1c.jpg,126,136,17136,11226,5910
train/images234_png_jpg.rf.667aad58f5869416dadcdbb53fc1a852.jpg,129,142,18318,12281,6037
train/images234_png_jpg.rf.c488f702d4ff4fdd430aab9c11dcd81d.jpg,127,140,17780,12086,5694
train/images235_png_jpg.rf.4bd5da51b62d8d7cb5f0f5c7911bf7f1.jpg,145,142,20590,13960,6630
train/images235_png_jpg.rf.dd03547296dd0d0a6659b12dc62e27be.jpg,144,137,19728,13240,6488
train/images235_png_jpg.rf.fe4f99774e3ce9e1db755d5848133dd3.jpg,136,132,17952,12364,5588
train/images236_png_jpg.rf.9ed590e2f7ca8162454ea9ebfbdc9aed.jpg,140,140,19600,13801,5799
train/images236_png_jpg.rf.c516583ad593eed4596fe484921135a3.jpg,142,151,21442,14393,7049
train/images237_png_jpg.rf.5ab7a342606889fc38e847a86f0fafd3.jpg,87,141,12267,7221,5046
train/images237_png_jpg.rf.7479693bfa16e7b2d0aee99a5a72b650.jpg,123,164,20172,14288,5884
train/images238_png_jpg.rf.35bd9cc87d169c609683aa54f719f857.jpg,121,108,13068,8591,4477
train/images238_png_jpg.rf.a39f9c0b4be90574cc0ab81e130e3455.jpg,164,156,25584,14597,10987
train/images238_png_jpg.rf.fbedf9f2d1d3258c2f512ce3b4c8d6de.jpg,117,87,10179,7684,2495
train/images249_png_jpg.rf.2cb624135184ea87d2218f9acecd4cc5.jpg,213,175,37275,23582,13693
train/images249_png_jpg.rf.f1a6e7100f656d71f86a2ec35dc2b3e1.jpg,204,175,35700,20951,14749
train/images254_png_jpg.rf.74f0ecfc45b2279ee465cd2f85370782.jpg,101,115,11615,9033,2582
train/images254_png_jpg.rf.a5424e541974fdc40115300330762a0c.jpg,99,128,12672,10324,2348
train/images254_png_jpg.rf.df1a4009623683e1128247bbc4472871.jpg,97,152,14744,11001,3743
train/images287_png_jpg.rf.64e8290876f58faa7c557f1a2bd317fd.jpg,103,128,13184,9591,3593
train/images173_png_jpg.rf.38c9cc7890caf4455f0697787669ed64.jpg,134,210,28140,22304,5836
train/images207_png_jpg.rf.8b66bb6dc50deac80e1f17fd6295c04a.jpg,144,66,9504,7023,2481
train/images227_png_jpg.rf.cd71f666a365d5d63294d6f5dc668984.jpg,170,163,27710,19193,8517
train/images227_png_jpg.rf.cd71f666a365d5d63294d6f5dc668984.jpg,194,145,28130,17166,10964
train/images232_png_jpg.rf.699bab57fed160e2f1b13e13d610ed06.jpg,97,117,11349,7533,3816
train/images236_png_jpg.rf.87c3e0bf780acfb3839c19c601255200.jpg,146,144,21024,14760,6264
train/images249_png_jpg.rf.72f757707c2d377354fb4e4ad0996847.jpg,191,177,33807,20575,13232
train/images1082_png_jpg.rf.0027d255e51683fdb0c4362592ee9e33.jpg,83,183,15189,9791,5398
train/images169_png_jpg.rf.37a4c1542d0268d159e1425429cb7b90.jpg,83,138,11454,8943,2511
train/images287_png_jpg.rf.f714afc3b2e5873421c2f2031dac72ac.jpg,125,154,19250,14325,4925
train/images417_png_jpg.rf.089f0c2f466f68088a91619174b7e961.jpg,69,105,7245,5460,1785
train/images493_png_jpg.rf.3d03821b4b050fb033d5b5196c3bd718.jpg,64,93,5952,4063,1889
train/images725_png_jpg.rf.79b9accafa694c85581b863fb4cc527a.jpg,140,146,20440,13565,6875
train/images725_png_jpg.rf.79b9accafa694c85581b863fb4cc527a.jpg,129,152,19608,13783,5825
train/images771_png_jpg.rf.ca916544cc9f1b08df5be089dca5fbea.jpg,187,118,22066,16231,5835
train/images771_png_jpg.rf.ca916544cc9f1b08df5be089dca5fbea.jpg,168,145,24360,18767,5593
train/images928_png_jpg.rf.031feac7928c1e4b33b703777026cb08.jpg,210,364,76440,49631,26809
train/images288_png_jpg.rf.126f475057844e3eba22eb589a765ce4.jpg,80,73,5840,2851,2989
train/images289_png_jpg.rf.0cf343866c1753dbc926f772790e7ac2.jpg,146,93,13578,6626,6952
train/images289_png_jpg.rf.a8d417097e1197426bddc2703db9dbb2.jpg,147,91,13377,6394,6983
train/images289_png_jpg.rf.c327488b1f209773f4950d8899ae2d80.jpg,142,87,12354,6071,6283
train/images290_png_jpg.rf.3c69d2121b21f0656889cc2d0d5f78a4.jpg,184,106,19504,10633,8871
train/images290_png_jpg.rf.dbf47b89301ce847c7a75dcef173f37b.jpg,208,101,21008,12328,8680
train/images290_png_jpg.rf.f9e21570698332e84ff5451d08c421e8.jpg,224,108,24192,14017,10175
train/images309_png_jpg.rf.1e00f4dcc3b05c31e8a974306899a242.jpg,45,161,7245,4547,2698
train/images311_png_jpg.rf.827eeb92d8174f79d2f1cf7ef0599259.jpg,169,268,45292,27496,17796
train/images311_png_jpg.rf.a07f42ab887c787d1999ea20d83111e0.jpg,184,263,48392,28116,20276
train/images311_png_jpg.rf.d2fcb04e90bf6a23e78f310ef9151a2b.jpg,123,279,34317,22758,11559
train/images36_png_jpg.rf.342d1d53e8a819d4b99e224e68382ef2.jpg,66,61,4026,2658,1368
train/images36_png_jpg.rf.69b9b099fec5a226b56fdbb3ccebc2ae.jpg,59,68,4012,2587,1425
train/images37_png_jpg.rf.4cb7bd0a908898058c747cbe9df1cbd8.jpg,180,113,20340,12459,7881
train/images37_png_jpg.rf.f7aa855673a7c7ddb0b481af73f1ec3c.jpg,148,113,16724,9759,6965
train/images384_png_jpg.rf.b1626213a01c92ba0348d1077a86b24a.jpg,104,238,24752,17493,7259
train/images384_png_jpg.rf.dccb1e6a6569d8b905f5a0867f37ace4.jpg,117,255,29835,20756,9079
train/images385_png_jpg.rf.194a150387097c4728e4c91eb656055b.jpg,139,256,35584,23419,12165
train/images385_png_jpg.rf.6347f13c96f6cfb54c7b3b94f7ae3a9c.jpg,122,244,29768,20938,8830
train/images385_png_jpg.rf.67ff493a4433f8c772ec0f40da830ed5.jpg,129,234,30186,20500,9686
train/images39_png_jpg.rf.a72437bc1bde8dd67018d7a27d25fa20.jpg,305,147,44835,30734,14101
train/images39_png_jpg.rf.b2cfb28bc330c80f115319d22da32d9a.jpg,269,139,37391,25815,11576
train/images3_png_jpg.rf.b9fd0cce3806e6534d38132a38e25294.jpg,159,74,11766,9194,2572
train/images3_png_jpg.rf.cb84b0b035ae002ca26f0b61815a17e1.jpg,166,72,11952,8987,2965
train/images3_png_jpg.rf.ee96dfaf76c9359c4bc9d1aa3dd01b2f.jpg,168,75,12600,9621,2979
train/images403_png_jpg.rf.6aca2829ab4669ae640af0f058fe0ba3.jpg,96,220,21120,17396,3724
train/images403_png_jpg.rf.91af6f386bbe6d37ba5dbb5f239f52b4.jpg,55,232,12760,10052,2708
train/images403_png_jpg.rf.a9cf106cd219efbe8d6e1d9c05aa8c7c.jpg,73,215,15695,13416,2279
train/images404_png_jpg.rf.3d5e6e57afc9f8ad373f7f2fe15dd83c.jpg,119,240,28560,22891,5669
train/images404_png_jpg.rf.91750cdbbf690b23cb18034531f4e08b.jpg,93,241,22413,18024,4389
train/images405_png_jpg.rf.2530c52ff26eedfe75f329c7ae618aa0.jpg,154,282,43428,35435,7993
train/images405_png_jpg.rf.802d25b392bbb3a871629a62f9b2c07e.jpg,142,264,37488,30663,6825
train/images405_png_jpg.rf.c32f3f840d9367513f7844714c6cbcde.jpg,140,257,35980,29610,6370
train/images40_png_jpg.rf.673b38877aacf9395886342f46fdc6fd.jpg,225,165,37125,26401,10724
train/images40_png_jpg.rf.99326ec62b7e38b5140234a7e75e2d09.jpg,208,163,33904,23181,10723
train/images40_png_jpg.rf.9ba406b7bfa0640d132e978d896b8610.jpg,206,170,35020,24394,10626
train/images416_png_jpg.rf.a3f52c7ba65d1216047237da17b0ea85.jpg,55,101,5555,4008,1547
train/images416_png_jpg.rf.f7ab2c8bb02236faa79aa7d90e611d85.jpg,66,103,6798,5137,1661
train/images39_png_jpg.rf.e262e67dc91443c2c86dedfb5fd81e2a.jpg,287,145,41615,28391,13224
train/images404_png_jpg.rf.7331d4c058abd793bbc2939f1180668d.jpg,122,245,29890,24165,5725
train/images417_png_jpg.rf.0e989066e9db59edb667c7c91747296a.jpg,69,104,7176,5459,1717
train/images417_png_jpg.rf.1ffe5a5e9be0d2dcc4dc457be285a537.jpg,58,99,5742,4325,1417
train/images418_png_jpg.rf.8cb3bf303c544e84997a8e1aadfbdf76.jpg,92,120,11040,8651,2389
